application_id,application_date,loan_amount,interest_rate,annual_income,credit_score,employment_length,dti,num_delinquencies,previous_defaults,home_ownership,purpose,state,defaulted
764db7c1-377b-4f7e-b121-b357573b27b5,2023-08-30 07:50:47,68713.67,5.0,70501.36,605.0,18,30.05,0,0,OWN,major_purchase,TX,0
55db21f6-55d6-4636-92e6-c6eebfaa77be,2022-10-13 00:58:04,1000.0,7.99,55053.8,625.0,27,19.94,0,0,RENT,small_business,MI,0
69d13053-a8a9-4910-b1f5-88b6983b9fc9,2024-12-17 22:32:27,29860.19,22.93,31968.05,773.0,36,17.84,2,0,MORTGAGE,small_business,PA,0
d1b61562-d426-4293-8680-fa26840103bb,2022-03-18 17:44:52,13597.15,14.36,72159.02,697.0,19,30.21,3,0,RENT,credit_card,TX,0
4724ee68-faf5-4c01-8c18-55ed7b262f37,2023-04-12 05:05:56,33661.04,7.58,52784.41,645.0,13,5.69,0,0,MORTGAGE,home_improvement,MI,0
ad8e335d-6daf-441b-bc58-8e528b2f2df7,2023-07-13 16:34:53,25698.36,11.83,31783.59,672.0,30,13.32,0,1,OWN,car,MI,0
e6e93339-d7b7-4284-a635-83e8dd7ed84f,2024-12-16 10:29:51,36427.82,12.27,33424.52,745.0,21,10.9,1,0,OWN,small_business,PA,0
4ccdd270-61af-4e65-a02c-4ea71a1d8b4f,2022-06-17 16:25:15,42632.6,15.38,42815.65,736.0,15,0.44,0,0,RENT,debt_consolidation,MI,0
d6dbe968-d3b1-4e0d-8ac9-d1eaa4f1f7d2,2024-07-01 03:05:09,27886.32,19.36,23957.97,592.0,18,24.99,2,1,OWN,credit_card,MI,0
8ebed715-fe33-4eb9-93a1-c17367055f2a,2022-03-15 23:39:54,41980.78,13.55,36397.4,778.0,21,13.54,0,0,RENT,credit_card,MI,0
d736f097-127f-4648-821d-beb993da7366,2022-11-14 13:12:34,1000.0,9.84,42372.58,738.0,5,25.24,0,0,RENT,major_purchase,MI,0
bf9b6646-cadd-419a-b914-74c21508d55c,2024-07-05 16:11:28,48856.78,15.15,15623.27,671.0,2,21.11,0,0,RENT,small_business,CA,1
7a815ac3-ac25-4bd6-8591-c2dbea329592,2023-02-17 15:07:28,30625.93,9.21,33035.56,608.0,26,22.86,0,0,RENT,home_improvement,CA,0
8efd463b-8283-4204-9bbf-bbbaa5822310,2023-10-06 07:44:59,41167.65,7.87,31209.32,743.0,6,14.36,0,0,MORTGAGE,credit_card,PA,0
731f0a7f-3b50-4dbd-a709-c6e161e4eebf,2023-03-05 16:20:45,6701.86,5.0,60720.34,709.0,21,11.89,0,0,RENT,major_purchase,GA,0
4353bf06-2210-42e3-beca-080c7459ff8d,2024-09-10 16:54:05,12538.45,5.74,14439.91,593.0,31,18.72,0,0,MORTGAGE,credit_card,NC,0
8e0fa088-0ffa-49a0-9587-0ca7f3021d44,2022-04-11 21:31:05,27189.07,8.41,30008.83,666.0,8,25.35,0,0,MORTGAGE,small_business,OH,0
e39f6086-ec11-42dd-b64c-6811c679f5c4,2024-12-12 19:33:43,24744.43,7.29,28541.73,850.0,15,17.6,0,1,MORTGAGE,car,FL,0
9f7cd24f-18eb-4126-a8f8-8ef6b7617544,2022-09-14 05:45:56,29246.03,13.25,58690.64,681.0,39,12.38,0,0,RENT,major_purchase,MI,1
0e745991-8f78-4157-a14c-0fac1f013152,2023-10-12 22:00:15,41267.73,7.2,35533.34,635.0,1,8.41,1,0,OWN,car,PA,0
95c76c5b-28c1-409f-a6d4-ef3bbad61f96,2022-10-14 08:21:14,1000.0,5.0,89147.48,619.0,30,19.63,1,0,MORTGAGE,major_purchase,OH,0
8a241a8b-e095-4dc4-905f-65962b10c921,2024-05-21 14:17:02,39607.29,7.82,50569.64,786.0,6,13.57,0,1,RENT,small_business,NY,0
e432ed92-9bec-4c82-81e4-7479d71cc44d,2024-02-11 06:01:27,25124.23,10.11,29581.03,731.0,36,17.43,2,1,RENT,car,GA,0
a8785d0e-d8fc-4cca-9dbb-f7921e105acb,2022-06-24 16:45:47,21943.27,9.58,40938.63,764.0,16,16.09,1,1,RENT,credit_card,TX,0
5c407d5a-731f-44b5-97e5-1688e9e3c61f,2022-09-27 19:35:32,2933.27,18.08,30423.35,695.0,0,14.44,1,0,OWN,major_purchase,NC,0
c544fbe8-372d-4f84-bd40-c828497a53f0,2024-02-04 17:07:46,32545.73,9.55,55809.43,755.0,28,20.35,3,0,RENT,credit_card,NC,0
e07b2fa4-156e-4a7c-9cfa-0b3439a89053,2023-07-05 06:50:29,1000.0,15.52,18655.59,629.0,5,22.44,1,0,RENT,debt_consolidation,OH,0
b4dd40c0-16ff-471c-bb43-2c1265e439eb,2023-08-25 18:17:03,34725.91,11.92,24056.3,690.0,14,33.72,0,0,MORTGAGE,credit_card,MI,1
f5e79aec-400c-4454-a0a1-e7122652084a,2023-02-06 07:01:55,2618.41,11.83,45608.3,697.0,20,24.06,1,0,OWN,debt_consolidation,MI,0
05d8bbbd-88aa-4f6a-80b5-3fa2d353d428,2024-01-11 15:36:16,25801.87,8.66,67028.84,763.0,29,30.75,0,0,RENT,credit_card,CA,0
75b50ce3-a0e0-4ede-9817-76db1cad06db,2024-10-14 10:17:42,23212.47,11.76,12076.49,699.0,16,11.45,1,0,MORTGAGE,debt_consolidation,NY,0
5bcc6b7a-486b-492d-9e0a-8fc216ceba70,2022-04-25 16:09:06,42543.07,8.94,72202.91,642.0,34,5.19,2,0,RENT,car,TX,0
e65a2969-62f1-4b49-8b9c-a56e81db0b9c,2024-01-30 07:53:48,22320.17,12.68,33858.06,684.0,19,17.88,0,1,RENT,home_improvement,FL,0
e2a537b5-0dab-457d-8ead-f3887bff6716,2024-10-21 17:13:16,14587.92,11.06,14158.39,579.0,13,24.86,1,0,RENT,debt_consolidation,PA,0
6f9d33f0-726b-4648-891b-21d0b925aa05,2022-08-31 17:42:49,17400.96,8.22,8096.09,541.0,13,23.61,1,0,RENT,home_improvement,TX,0
008d2c83-757e-4f5c-b079-a1edd66a3109,2023-04-03 03:34:03,44093.24,15.97,16904.02,730.0,32,27.69,0,0,OWN,small_business,CA,0
7aaf6ff3-9230-47e3-9b4b-72a2dd69ad32,2023-09-13 13:33:55,33044.45,13.71,35959.46,658.0,26,0.0,0,0,RENT,major_purchase,OH,0
320b6ba9-bdcc-4f6f-8de3-440733d6fff4,2024-04-29 12:00:18,19215.55,10.21,35138.44,664.0,5,28.02,1,0,MORTGAGE,debt_consolidation,OH,0
6d1ff176-fad1-42ed-a509-60aa06959497,2024-01-23 12:55:56,21453.3,12.58,49841.35,730.0,30,20.68,2,0,MORTGAGE,debt_consolidation,FL,1
4f1be794-78a0-4de1-b552-a3319dc7e2cb,2024-12-20 17:17:01,1492.34,11.66,27591.32,764.0,16,5.65,0,0,RENT,major_purchase,GA,0
77150f4e-b7a8-4c85-9821-7d75f9ef8ca4,2023-09-03 00:05:27,30827.11,8.53,20868.16,712.0,13,23.79,0,0,MORTGAGE,car,PA,0
8e91dbde-9b5b-42ad-bf9b-3879b7d10fb8,2024-08-14 06:38:21,1000.0,12.28,29538.71,796.0,3,19.36,1,1,OWN,debt_consolidation,IL,0
32a073ae-c221-4552-af07-235fb0b0c4dd,2023-07-24 09:32:27,36276.95,9.52,36930.95,710.0,39,21.05,2,1,MORTGAGE,car,CA,0
c74a3d4a-168d-43ba-a78e-339e8a536d3f,2022-12-08 07:37:12,26929.32,8.22,40757.14,698.0,2,25.99,0,0,RENT,debt_consolidation,GA,0
f0ced0a5-20cb-4531-868d-98b26e131bdb,2024-01-09 06:48:05,60804.28,5.51,24475.25,694.0,39,21.44,2,0,OWN,home_improvement,OH,0
bd14bfd1-471a-4fae-a4bb-3c51c7639dcd,2023-03-17 03:56:05,8497.97,10.57,56995.26,603.0,2,6.22,0,0,RENT,credit_card,TX,0
57a4f643-1bbf-45e1-8669-e2fb6b782a08,2023-12-22 04:31:10,23460.07,14.27,26616.9,737.0,20,16.86,0,0,RENT,home_improvement,TX,0
50d9265d-b5e5-4701-87d5-867de8b7c35f,2023-12-12 06:37:48,51974.32,9.22,23509.06,533.0,4,5.06,0,0,MORTGAGE,car,FL,0
71175d46-6340-4ebb-a63a-1f264b3a4788,2022-03-22 17:54:32,42870.84,22.08,27689.38,645.0,19,23.19,1,0,RENT,credit_card,TX,1
eef1ab83-87a6-4a52-a93a-99b75b8cc816,2023-08-13 03:14:55,14556.82,15.54,62157.08,681.0,33,29.18,1,0,OWN,major_purchase,NC,0
81a474db-509b-4107-a773-db1ba07504f3,2022-01-15 18:13:22,28359.51,17.22,33982.53,633.0,23,8.07,1,0,RENT,credit_card,MI,0
cd880f9f-a534-4064-9e89-4e3a0f967a43,2023-03-26 06:41:45,25029.99,15.18,25661.4,653.0,21,12.63,1,0,MORTGAGE,major_purchase,CA,0
c39f9dc0-cdae-47a8-9e75-d6f596b1c81e,2023-12-21 10:41:43,29229.34,19.41,57702.39,790.0,4,10.94,1,0,RENT,debt_consolidation,NY,0
9fbc8abd-a703-43f9-b820-7017cd3d7ecc,2023-12-17 10:33:20,14519.79,8.85,106019.07,746.0,37,14.37,0,0,RENT,credit_card,NY,0
75646cb6-e7ba-4876-b8de-434d42f5b86c,2022-04-24 03:40:02,23660.19,5.0,40329.61,639.0,15,21.3,0,0,OWN,car,MI,0
0443f022-4a3f-4fe7-9b63-52175364500f,2024-09-22 22:24:19,1029.21,10.22,67300.38,652.0,21,14.46,0,0,RENT,small_business,OH,0
40aeeb36-5ded-4b6b-8804-05ca3cd2e2ab,2024-03-19 00:34:30,27026.85,14.23,60964.01,603.0,35,23.22,0,0,RENT,car,MI,0
f7e801d6-2604-4f85-b95c-7af6226b90ba,2022-12-05 21:33:09,31750.31,12.61,26827.43,722.0,25,26.52,0,0,MORTGAGE,small_business,NY,1
3fe24efe-ff61-42a3-99cb-3fa4be6d9366,2023-05-08 09:32:20,21588.71,13.1,36802.35,665.0,29,26.81,0,0,MORTGAGE,credit_card,CA,0
ebd2427b-a680-4b06-8731-bf17771f53d4,2022-05-21 12:43:53,1000.0,17.28,19124.54,562.0,7,9.05,0,0,MORTGAGE,home_improvement,IL,0
e2fd5f57-7bc1-4dab-b3c7-79ae44fd1445,2023-02-02 01:09:43,39827.98,13.53,32778.53,686.0,18,29.09,0,0,RENT,car,NC,0
6f8c930c-db8f-4505-9a0b-e2e9e7015096,2024-01-10 22:41:54,30467.88,15.2,26553.18,706.0,21,29.73,1,1,RENT,small_business,NC,1
c8ee5459-8377-4489-b080-02186fadde45,2024-08-24 02:06:45,14109.77,8.24,29689.75,738.0,7,30.42,0,1,MORTGAGE,major_purchase,IL,0
a4e81b98-ad65-4eb1-bef8-ac8b601d0b66,2023-10-08 14:33:23,20790.99,7.62,24960.57,676.0,15,16.74,1,0,RENT,car,NY,1
92460353-09e5-4659-b38e-f18220900145,2022-11-06 15:10:19,2489.96,18.46,31459.35,658.0,33,11.99,2,0,MORTGAGE,debt_consolidation,CA,0
dbbd7f30-93df-415c-a648-98ee12998ec7,2024-09-18 14:51:12,9618.85,12.4,47387.62,799.0,37,10.13,0,0,OWN,car,IL,0
64bde0e5-8841-4475-9a71-919e574ae2d7,2023-08-20 00:12:17,16932.83,9.51,34209.34,680.0,32,9.19,0,1,MORTGAGE,debt_consolidation,PA,0
a3ced3fb-64c5-4cda-9006-c5315e216172,2024-02-15 22:14:52,43426.31,9.51,14297.12,723.0,37,18.09,2,0,RENT,car,CA,0
92a5c523-cdb5-4b66-83ad-53fb522d372a,2023-03-11 19:51:37,15407.45,9.4,25007.72,648.0,39,24.78,1,0,MORTGAGE,small_business,MI,0
e5373305-65fe-4520-9a46-f92648b57e04,2022-01-23 11:14:11,34603.2,9.16,16988.64,721.0,7,28.45,1,0,RENT,home_improvement,GA,1
a6233ead-53d2-4f44-8478-9db725dff61a,2023-11-25 11:53:43,16925.26,6.87,41028.82,593.0,34,14.12,0,0,MORTGAGE,home_improvement,FL,0
a7c4323b-6a72-43dd-9588-849a80dc74dc,2024-09-03 17:28:02,28719.21,6.0,46707.44,652.0,24,17.69,0,0,RENT,debt_consolidation,FL,0
4180e97b-8eae-43bc-a943-495ea96793c1,2024-08-02 07:00:20,22879.07,11.22,41285.81,608.0,34,17.17,0,0,OWN,credit_card,FL,0
6b777451-8e89-4d6c-b659-c5f1888e7817,2024-07-30 13:41:21,38095.85,9.63,24496.8,644.0,25,12.92,1,0,RENT,credit_card,NC,0
31ff1afa-9f5d-436d-b708-48c0c9b70c70,2023-01-16 11:35:40,16977.83,16.43,41086.17,755.0,4,23.89,0,0,RENT,small_business,GA,0
d854fd4b-0428-48fe-98eb-0e038c828f8a,2024-09-18 13:32:44,1412.08,13.17,28708.34,643.0,22,20.9,0,0,OWN,credit_card,CA,0
dbbfe447-5616-43ba-b577-c82ac139a427,2022-01-16 03:21:42,4270.76,13.06,20555.57,723.0,30,19.13,2,0,RENT,small_business,FL,0
0178306e-5103-4542-8e7c-45b650ef12cb,2022-12-13 13:20:04,17021.84,9.03,52625.97,771.0,4,20.87,2,0,MORTGAGE,credit_card,GA,0
0adbd49a-4ae8-4eff-8517-f4bf9327a0c9,2023-11-17 20:13:41,6264.1,11.52,54666.91,678.0,20,22.92,0,0,MORTGAGE,car,FL,0
3bf165ae-4289-4e8d-afc4-caa233958663,2022-12-07 20:40:33,31153.18,13.44,58363.6,740.0,26,22.84,1,0,MORTGAGE,home_improvement,NC,0
bf28eff6-4a7b-4072-be03-2a918982315b,2022-01-29 09:19:08,18013.48,14.86,26791.12,712.0,18,11.29,0,0,OWN,small_business,PA,0
5d8e09ce-5452-49f5-b57c-f75efa2e2424,2022-07-10 21:48:01,60619.1,11.62,65491.86,687.0,31,25.17,1,0,RENT,small_business,GA,0
2b5017c6-c8b7-410c-9c00-a4c003576ffd,2024-10-23 12:58:18,1000.0,16.32,28373.44,725.0,5,20.04,1,0,RENT,car,PA,0
3500376a-5541-478c-b4a5-e2b3302b134e,2023-04-14 19:51:19,28054.5,12.03,50349.84,790.0,13,14.52,0,0,RENT,major_purchase,GA,0
46136a13-a1f3-41b6-8f04-862528bb9515,2022-07-04 04:15:56,8080.7,15.17,28128.64,642.0,38,19.87,2,0,OWN,home_improvement,IL,0
7a9d2a92-d791-4783-a2d0-43b7cbfbbb46,2023-11-10 03:24:02,17598.98,10.04,32467.96,622.0,20,20.76,1,0,MORTGAGE,major_purchase,NY,0
18c1001d-0345-4e11-a892-5c2f38afa2f2,2023-02-14 19:38:48,27121.29,5.0,10822.81,619.0,7,26.65,0,0,RENT,debt_consolidation,NC,0
ea8f1289-547f-4d26-b5b4-40ed39d5587c,2023-03-07 16:29:52,1000.0,13.07,31227.16,740.0,4,9.63,0,0,RENT,car,IL,0
be539fbe-5630-48ff-a00d-e653dc1280c0,2024-11-02 04:20:47,28552.39,14.9,38007.74,748.0,23,28.6,0,0,RENT,small_business,CA,0
c4037bf1-c853-4416-8bdd-a63c97ed7b82,2023-08-18 07:04:48,53543.61,14.3,29583.59,648.0,37,18.19,0,0,OWN,debt_consolidation,FL,0
cf377fd6-d149-4144-bacc-4eaeee586c03,2022-03-29 12:34:33,18198.43,13.69,87386.32,552.0,1,13.95,0,1,RENT,credit_card,IL,0
d67667f5-867d-41c2-b32c-fd7851cca656,2022-01-05 18:07:18,28897.12,10.61,20307.93,640.0,4,13.71,0,0,RENT,debt_consolidation,NY,0
b3ed6ec9-e72e-4b63-a10c-7d379228e17e,2024-01-22 23:33:52,40373.83,8.77,27397.56,713.0,15,9.99,0,0,RENT,small_business,NC,0
b1455e84-5d7b-4843-bec4-1c478eb778de,2022-04-24 11:34:07,22540.7,14.21,23099.44,676.0,8,4.07,0,0,RENT,major_purchase,IL,0
c3f0adbf-9461-4081-b005-013c48a746c2,2022-10-25 16:53:16,16285.6,13.71,27394.88,691.0,4,23.42,0,0,MORTGAGE,debt_consolidation,FL,0
9a515c76-9ffe-4e06-9139-b561deeda92b,2024-12-15 17:05:27,1000.0,9.76,60821.98,649.0,11,33.85,3,0,OTHER,major_purchase,OH,1
426b08d5-0737-4c44-ac4e-157c2b4d4cb5,2022-07-04 15:13:59,34614.86,16.44,76040.08,741.0,25,5.06,1,0,RENT,home_improvement,OH,0
45425391-04f2-4dfc-95a8-fdb5b58d7868,2024-11-30 01:01:54,23302.47,8.47,25580.96,701.0,33,10.4,0,1,RENT,home_improvement,IL,0
d0cde9b1-78a0-473a-8a5a-2500dc1ffe6b,2022-11-17 10:01:29,9809.74,9.67,25298.39,715.0,12,24.01,1,0,RENT,major_purchase,MI,0
50f8322c-7c71-4255-8541-ceca11baf3df,2023-02-26 03:15:52,26898.95,18.55,20362.2,690.0,28,17.63,2,1,MORTGAGE,car,MI,0
7bfd1e93-8917-4b23-8056-63fcb0a4f0e7,2024-10-23 10:50:54,16244.79,15.47,69782.79,711.0,32,24.68,0,0,OWN,car,IL,0
0c5b2878-2780-49b9-92ac-cab205374e04,2024-03-24 11:02:03,17073.61,10.57,63608.49,708.0,0,17.19,1,1,OWN,debt_consolidation,GA,0
21f80eed-0be6-4d82-80b5-cb45f5fc4cc2,2022-11-19 04:10:55,34094.37,13.15,34441.21,624.0,34,13.35,0,0,OWN,car,CA,0
ff12a2de-19fa-4d7b-9f09-7288e24bca51,2024-03-16 20:19:51,4924.26,12.62,18068.95,702.0,7,16.19,0,0,MORTGAGE,major_purchase,IL,0
d9e2c6c9-3114-425e-9b60-185196c320c6,2023-06-07 08:24:44,40709.73,5.0,18895.3,727.0,27,0.0,1,0,RENT,credit_card,IL,1
24347f21-a9af-4dc0-835f-645819fa45de,2022-04-20 07:10:11,4034.71,8.37,39549.75,749.0,30,8.85,2,0,RENT,car,IL,0
1fe6e65b-c515-4fa5-ba86-ce19ae4bedf6,2022-10-04 01:44:35,15059.48,11.8,47794.65,705.0,33,25.59,0,0,RENT,home_improvement,NC,0
f91925b1-e527-40a4-9d09-4a84fd3735de,2022-09-15 10:57:05,53844.19,10.57,12925.12,622.0,16,27.54,1,0,OWN,home_improvement,PA,1
94b5fce3-6299-4234-b691-59102c57c454,2023-06-03 20:16:43,41910.32,12.99,30925.77,631.0,26,29.25,0,0,RENT,car,IL,0
75e38988-963a-4b77-bb81-af1aed3df412,2024-08-31 10:27:21,26464.06,16.52,81564.38,654.0,1,21.53,0,0,MORTGAGE,major_purchase,IL,0
ea5815f3-5fdb-41b3-8eda-046ee964ce32,2023-09-16 05:06:05,10892.05,10.71,32573.21,691.0,17,0.0,1,0,MORTGAGE,debt_consolidation,OH,0
dcf0b814-571a-45fc-ab57-edf0ead9010c,2022-07-01 10:30:43,17060.92,7.77,76482.64,673.0,38,12.92,0,0,MORTGAGE,debt_consolidation,NY,0
33935c42-d847-4ba4-83d1-a4f1a30ee8bd,2023-10-28 01:47:18,26099.13,13.3,50237.8,613.0,6,28.6,0,0,MORTGAGE,small_business,NY,0
5878ffb0-dc42-416b-8102-651d7c7263c5,2023-07-25 08:04:43,25562.85,10.69,21117.56,612.0,6,30.98,0,0,OWN,home_improvement,PA,0
4e68935b-ae34-42d0-9ed4-fea588aff03c,2023-03-01 06:21:04,23636.94,11.38,31371.79,554.0,28,28.9,1,0,MORTGAGE,debt_consolidation,FL,0
deb28f35-bc86-4a26-a035-88b09e6efc5b,2022-09-25 08:19:33,24537.51,10.83,34052.3,493.0,20,16.11,2,0,MORTGAGE,debt_consolidation,OH,0
645f9894-6f52-4a6c-a3fe-d92d0fad11ad,2024-02-20 09:25:42,21784.37,20.97,22555.73,672.0,18,7.55,1,0,RENT,car,MI,0
5a8867e0-ca3e-4e59-8564-bab8dfd240d7,2023-09-03 14:06:37,3370.32,5.0,22360.83,819.0,9,17.67,1,0,MORTGAGE,major_purchase,FL,0
2a793921-ebe1-494e-9a9c-fe8a5cc6228c,2023-04-16 09:40:34,17252.34,10.45,77140.54,788.0,6,18.12,1,0,MORTGAGE,major_purchase,PA,0
07c6d82a-c4c5-499a-92cb-d9edeccef5d0,2022-08-04 04:49:36,38719.36,11.99,22277.22,621.0,29,30.52,1,0,MORTGAGE,major_purchase,NY,0
d72865df-b8b8-4f0e-8ad2-ae195097c166,2022-05-13 01:59:10,4474.99,8.88,62268.94,689.0,14,19.82,0,0,MORTGAGE,home_improvement,GA,0
f9b951bc-14d0-45c8-b11e-9367b05b87b8,2022-08-25 05:51:50,22156.67,15.6,29195.15,592.0,31,18.13,1,1,RENT,car,NY,1
9169670b-d765-419a-a92f-61f87a7122cd,2023-11-11 02:40:38,12703.69,15.25,35852.92,601.0,17,18.59,0,0,MORTGAGE,major_purchase,PA,1
5b1ef024-cfc6-42c0-9bfe-c229a117e516,2022-02-21 05:52:45,26670.26,11.81,48094.46,608.0,15,21.2,1,0,RENT,major_purchase,FL,0
7682072a-e4d9-47f9-aa2b-d6b3111e2793,2022-03-20 12:12:53,19170.5,10.92,26922.58,666.0,9,23.01,2,1,OWN,car,GA,0
b023cd82-d76a-41a5-a53f-dff64a674eab,2024-12-20 05:42:14,47160.9,11.55,48240.4,669.0,26,12.2,0,1,MORTGAGE,debt_consolidation,NY,1
7f0f28cf-d2d7-44bf-8dbf-e70bf52c8a36,2022-10-21 13:39:35,32598.75,11.58,13053.16,695.0,11,9.54,2,0,OWN,credit_card,NY,0
f1a17bae-b665-446e-8b06-5bae8cdb34e2,2022-05-04 20:08:33,5322.95,11.69,45245.28,720.0,36,28.96,1,0,RENT,small_business,GA,0
eed93924-5a23-4155-bde1-6dc6bbd0c02c,2024-11-22 07:56:36,35068.42,11.25,10569.58,660.0,16,4.87,0,0,MORTGAGE,debt_consolidation,PA,0
8b2ebb2f-592c-4b08-9100-39c93f84da3d,2023-04-01 02:27:45,13380.22,13.01,32421.49,682.0,32,31.1,1,1,RENT,credit_card,OH,0
fa107c9b-3ef4-47af-bd12-20b807a9a28b,2022-01-02 04:15:11,16345.05,15.01,55665.81,614.0,18,2.71,0,0,RENT,debt_consolidation,GA,0
fa7c4e47-dc16-4051-92aa-cf729518e16b,2023-04-03 05:25:25,29707.29,7.08,49570.33,599.0,16,13.32,0,0,RENT,small_business,NY,0
807600ac-1fb1-43f9-afd0-e20e299d0ab0,2022-01-23 12:44:33,17623.79,7.8,18973.43,590.0,18,25.77,1,0,OWN,car,NY,0
c47a446d-7dcc-4bc4-bc7b-138cb7e54b09,2022-11-29 11:17:51,38392.84,5.01,20234.97,719.0,17,18.0,0,0,RENT,credit_card,MI,0
911255b6-73c3-4e97-966c-aaf3be6673c2,2024-11-01 00:05:13,13382.35,15.47,25736.46,660.0,19,7.47,0,0,RENT,small_business,TX,0
52f6f3ac-184e-41fd-97cc-46a0ee04fea2,2024-05-19 10:03:53,15715.8,13.0,39859.18,568.0,35,21.41,0,1,MORTGAGE,small_business,OH,0
a133fc0f-470a-4bb3-a750-4ea30bb9777d,2023-04-03 17:26:11,15154.44,14.02,13148.11,676.0,28,18.54,1,0,OWN,car,FL,1
e8fd49a6-0422-418f-9946-220b6a01087d,2023-01-05 18:32:36,16515.42,6.28,36076.18,605.0,1,16.27,0,0,MORTGAGE,car,TX,0
35e1779c-8ef8-4d68-8367-9b4fd89ae8b4,2023-10-02 06:03:41,41487.87,19.14,42434.4,780.0,2,13.01,1,0,OWN,home_improvement,MI,1
b183ac0b-37b3-49e8-a31e-51f178670cbd,2023-11-16 20:50:00,34431.94,9.56,31523.27,645.0,0,17.72,0,0,RENT,debt_consolidation,NC,0
2ca9ea32-5fbb-4c47-8f75-15ed9324d963,2024-04-11 01:43:40,50649.16,12.67,47224.14,721.0,27,13.34,2,0,MORTGAGE,small_business,NY,1
740c138a-2120-4622-81fd-9c031ef91189,2023-08-18 14:03:00,59014.66,15.42,40613.75,745.0,8,37.48,1,0,RENT,major_purchase,GA,1
b2d9ac01-0cb2-4e64-ac2d-cfc1f3957180,2022-03-26 15:51:27,9539.24,8.05,27699.59,623.0,15,16.08,1,0,OTHER,home_improvement,GA,0
4f6376bd-76a5-4c4c-aee4-507a1077e4cf,2024-08-04 02:40:44,26056.29,9.81,13792.85,685.0,33,15.01,1,0,RENT,major_purchase,PA,0
677aefe8-88c9-4ee4-9cb1-ce0945cb3c49,2023-01-03 15:55:24,7357.0,12.72,38820.61,713.0,5,13.67,2,1,MORTGAGE,major_purchase,MI,0
70ad3bfa-ab00-4cbc-ab37-c91139876dc3,2024-06-16 08:00:12,13335.91,23.43,22549.37,687.0,6,32.22,1,0,OWN,credit_card,NY,0
64894128-5931-495c-a5c6-bb47bf7f3e8d,2024-06-06 21:43:39,15548.76,13.2,27196.1,702.0,3,4.89,0,0,MORTGAGE,credit_card,CA,0
f76cc4f3-33ec-41e9-a186-1283555e982e,2022-08-27 15:39:19,9142.68,18.43,46145.84,600.0,11,20.88,0,0,RENT,home_improvement,NC,0
975bdff1-68ea-467d-907a-0f7e5ad99738,2023-07-18 15:50:21,9221.69,16.82,73767.0,713.0,3,16.09,0,0,MORTGAGE,home_improvement,FL,0
0232317e-4449-4c28-a8d2-862fe3c62a62,2024-04-01 08:56:16,22835.73,13.47,35630.95,651.0,25,6.61,1,0,RENT,small_business,TX,0
f1d3fe4a-d366-4db8-93e4-cd83e6ff62b6,2023-01-27 15:19:08,6749.22,8.04,47907.74,701.0,29,11.45,0,1,MORTGAGE,debt_consolidation,MI,0
fd2b0e90-4895-4529-998d-979bd0b0bc3a,2024-05-17 20:41:56,37631.9,16.24,17637.11,735.0,7,20.54,0,0,RENT,credit_card,IL,0
71e310c7-b866-4917-bac8-dc16c3dbcf8a,2023-07-28 11:12:39,11233.7,6.01,41058.85,720.0,20,11.08,1,0,OWN,small_business,NC,0
0bab67c8-adb7-49d4-8eaf-fa18e13205f2,2024-10-03 12:11:57,67143.53,18.4,35243.87,701.0,12,20.08,0,1,MORTGAGE,debt_consolidation,NC,1
92b8f31a-a420-42d1-a349-40a9f3179485,2024-09-08 19:18:19,18229.23,12.8,67145.27,719.0,3,31.83,0,1,OWN,small_business,FL,0
20452bcc-a396-41f7-9ee6-fdc3500c3230,2024-11-20 17:21:30,26080.26,5.0,27716.16,721.0,18,19.36,0,1,MORTGAGE,small_business,NC,0
86de1eeb-39dc-4701-b533-c8ac5a1de9b8,2022-08-30 07:24:35,5569.88,10.64,32182.6,770.0,27,6.37,1,0,MORTGAGE,credit_card,IL,0
f7c09889-d642-4475-9155-314e0781da2a,2024-03-17 23:32:43,50591.38,14.62,61661.02,678.0,9,11.23,0,0,RENT,major_purchase,OH,1
2d5959a9-5e2d-4f67-90c9-0aef7fbf8918,2024-04-03 00:41:02,41792.51,11.05,34682.24,690.0,31,15.72,0,0,MORTGAGE,home_improvement,NY,0
3c71d1bc-7b64-43ac-9787-f8d7f33a0812,2023-05-08 16:11:28,29453.74,14.86,20859.8,736.0,39,15.18,0,0,OWN,credit_card,CA,0
d4fcee00-9e78-427d-bdc5-2a9ec901cc97,2022-07-04 08:15:59,4797.96,8.6,130068.52,651.0,2,19.22,0,0,OWN,debt_consolidation,TX,0
df126762-3a22-4d0a-b4a2-72507fa519e7,2022-11-17 19:16:09,28160.0,6.78,21177.69,600.0,6,20.5,0,1,RENT,car,FL,0
315778e9-837c-4f7e-882c-a636da4697fb,2023-07-18 18:24:05,8178.53,11.71,35159.49,710.0,11,31.84,2,0,OWN,car,PA,0
5757cefb-3afe-48df-af34-fc8ef757f64a,2024-08-04 19:20:30,46935.33,12.13,43189.13,668.0,33,17.97,0,1,MORTGAGE,car,NC,0
739f940b-157b-465e-8fb2-2c66d6af9b34,2024-09-29 23:33:53,37137.92,10.61,41514.94,608.0,5,8.78,1,2,MORTGAGE,debt_consolidation,TX,1
4e5e42f4-a391-4da4-a4e0-8c2e3a0eaa22,2024-09-29 12:46:19,26431.59,16.91,33028.57,710.0,18,27.23,0,0,MORTGAGE,car,GA,0
